price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,neighborhood_avg_sqft,sqft_lot15,sale_year,sale_month,log_price,is_renovated,house_age,house_age_bin,price_per_sqft
675000.0,4,3.5,3190,6875,2.0,0,2,3,8,2120,1070,1999,0,98034,47.7082,-122.221,2550,6875,2014,10,13.42246945133505,0,15,<20 yrs,211.59874608150471
575000.0,3,2.5,1590,2910,2.0,0,0,3,7,1110,480,1984,0,98115,47.6855,-122.321,1590,3880,2014,12,13.26212705890841,0,30,20–50 yrs,361.6352201257862
225000.0,2,1.0,830,5720,1.0,0,0,4,6,830,0,1950,0,98133,47.7339,-122.339,1150,5250,2014,10,12.323860125621126,0,64,50–100 yrs,271.0843373493976
626000.0,3,2.25,1810,5107,2.0,0,0,3,8,1810,0,1989,0,98033,47.6882,-122.171,1760,5454,2015,4,13.347107247525049,0,26,20–50 yrs,345.8563535911602
499950.0,4,2.5,2910,20067,2.0,0,0,3,9,2910,0,2001,0,98168,47.4714,-122.273,1730,21420,2015,3,13.122265372602016,0,14,<20 yrs,171.8041237113402
405000.0,4,1.75,2180,13529,1.0,0,0,3,7,1090,1090,1956,0,98155,47.7516,-122.294,2000,13529,2014,5,12.91164481522143,0,58,50–100 yrs,185.77981651376146
152500.0,3,1.0,1090,3523,1.0,0,0,4,6,1090,0,1969,0,98092,47.3161,-122.182,1030,3200,2014,10,11.934926432385152,0,45,20–50 yrs,139.90825688073394
325000.0,4,2.5,2160,6825,2.0,0,0,3,8,2160,0,1994,0,98031,47.4111,-122.2,2020,7035,2014,7,12.691583538230217,0,20,<20 yrs,150.46296296296296
475300.0,3,1.0,2110,10005,1.0,0,0,5,7,1110,1000,1924,0,98033,47.688,-122.168,1360,9827,2014,5,13.071703566534245,0,90,50–100 yrs,225.260663507109
485000.0,3,1.75,2180,7318,1.0,0,0,4,7,1210,970,1967,0,98126,47.5251,-122.37,2140,7560,2015,4,13.091906231773164,0,48,20–50 yrs,222.47706422018348
720000.0,3,2.5,2100,2200,2.0,0,0,4,7,1500,600,1919,0,98122,47.614,-122.294,1750,4400,2015,4,13.487007879880162,0,96,50–100 yrs,342.85714285714283
465000.0,3,1.75,1410,6886,1.0,0,0,3,7,1410,0,1924,2013,98133,47.7183,-122.353,1410,6561,2014,5,13.049794835104816,1,90,50–100 yrs,329.78723404255317
489000.0,3,1.5,1020,9072,1.0,0,0,3,7,920,100,1930,0,98115,47.695,-122.301,1620,7930,2014,6,13.100119813444692,0,84,50–100 yrs,479.4117647058824
3100000.0,5,5.25,5090,23669,2.0,0,0,3,12,5090,0,2006,0,98004,47.6297,-122.216,3830,22605,2014,7,14.946912992035967,0,8,<20 yrs,609.0373280943026
288000.0,3,2.25,2090,7500,1.0,0,0,4,7,1280,810,1977,0,98031,47.3951,-122.172,1800,7350,2015,1,12.570719231334277,0,38,20–50 yrs,137.79904306220095
225000.0,3,1.75,1350,9793,1.0,0,0,4,7,1350,0,1968,0,98022,47.1981,-122.003,1690,8080,2014,8,12.323860125621126,0,46,20–50 yrs,166.66666666666666
499000.0,3,1.75,2650,11774,1.0,0,1,3,8,2240,410,1952,0,98146,47.4909,-122.363,2650,10120,2015,4,13.120363378739663,0,63,50–100 yrs,188.30188679245282
632000.0,5,3.0,3520,36558,2.0,0,0,4,8,2100,1420,1985,0,98027,47.4658,-122.007,3000,36558,2014,11,13.356646255406224,0,29,20–50 yrs,179.54545454545453
580000.0,3,2.5,2040,4627,2.0,0,0,3,8,2040,0,1992,0,98052,47.6365,-122.108,2230,4500,2014,6,13.270785106659046,0,22,20–50 yrs,284.3137254901961
730000.0,4,1.5,2340,5000,2.0,0,0,3,8,2100,240,1912,0,98122,47.6065,-122.291,2320,5500,2015,4,13.500801182986649,0,103,>100 yrs,311.96581196581195
325000.0,4,2.25,1770,7799,2.0,0,0,3,7,1770,0,1998,0,98031,47.4192,-122.202,1770,7778,2015,3,12.691583538230217,0,17,<20 yrs,183.61581920903956
421000.0,3,1.75,1100,8662,1.0,0,0,5,7,1100,0,1964,0,98056,47.5368,-122.173,1100,9240,2015,4,12.95039048795861,0,51,50–100 yrs,382.72727272727275
316000.0,3,2.5,1490,4078,2.0,0,0,3,8,1490,0,1998,0,98059,47.4915,-122.155,1310,2767,2015,1,12.663500657121004,0,17,<20 yrs,212.08053691275168
415000.0,2,1.0,1460,4200,1.0,0,0,4,6,880,580,1914,0,98117,47.6774,-122.361,1540,4200,2014,8,12.936036208848487,0,100,50–100 yrs,284.24657534246575
401000.0,3,2.25,1350,2839,2.0,0,0,3,7,1350,0,2003,0,98053,47.6824,-122.036,1650,3093,2014,9,12.901719200051183,0,11,<20 yrs,297.037037037037
229950.0,3,0.75,1030,12700,1.0,0,0,4,5,1030,0,1944,0,98032,47.3877,-122.236,1140,6955,2015,2,12.345621521730086,0,71,50–100 yrs,223.25242718446603
539950.0,3,1.75,1820,9875,1.0,0,0,4,8,1820,0,1966,0,98008,47.6243,-122.094,2670,10000,2015,3,13.199233673682526,0,49,20–50 yrs,296.6758241758242
335000.0,3,2.0,1170,5360,1.0,0,0,3,6,1170,0,1919,0,98106,47.5181,-122.364,1180,7200,2014,6,12.721888795877375,0,95,50–100 yrs,286.3247863247863
339000.0,3,2.5,1450,3748,2.0,0,0,3,7,1450,0,2004,0,98065,47.532,-121.85,1970,3748,2014,7,12.733758336210744,0,10,<20 yrs,233.79310344827587
414950.0,4,1.75,2200,8545,1.0,0,0,4,7,1100,1100,1918,1982,98133,47.7481,-122.353,1940,9315,2014,10,12.935915719952597,1,96,50–100 yrs,188.61363636363637
650000.0,4,2.0,1610,8976,1.0,0,0,4,8,1610,0,1966,0,98004,47.6011,-122.192,1930,8976,2014,12,13.384729180332174,0,48,20–50 yrs,403.72670807453414
445000.0,3,2.5,2690,21883,2.0,0,0,3,8,2690,0,1994,0,98014,47.6462,-121.904,2370,21781,2014,12,13.005831808336863,0,20,<20 yrs,165.4275092936803
295000.0,3,2.25,1850,7800,2.0,0,0,3,9,1850,0,1974,0,98023,47.3146,-122.379,2360,8000,2015,3,12.59473402514672,0,41,20–50 yrs,159.45945945945945
975000.0,4,2.25,2250,3600,2.0,0,0,4,9,2010,240,1912,1994,98119,47.643,-122.37,1910,3990,2015,4,13.790193775620484,1,103,>100 yrs,433.3333333333333
296500.0,3,1.5,1580,10100,1.0,0,0,4,7,1580,0,1961,0,98055,47.4423,-122.193,1650,10032,2014,12,12.599805870095512,0,53,50–100 yrs,187.65822784810126
440000.0,4,2.75,2030,56192,1.0,0,0,3,8,1550,480,1979,0,98077,47.752,-122.073,2510,44866,2014,10,12.994532278619134,0,35,20–50 yrs,216.7487684729064
420000.0,5,1.5,1890,10880,1.0,0,0,3,7,1890,0,1962,0,98034,47.7196,-122.197,1670,9750,2014,12,12.948012371209098,0,52,50–100 yrs,222.22222222222223
302000.0,3,2.5,2140,9492,2.0,0,0,3,8,2140,0,1994,0,98092,47.3289,-122.204,2180,9184,2014,7,12.618185607609803,0,20,<20 yrs,141.1214953271028
350000.0,4,1.75,1770,7336,1.0,0,0,4,8,1770,0,1986,0,98058,47.4265,-122.163,2030,8183,2015,4,12.765691290604371,0,29,20–50 yrs,197.74011299435028
667000.0,3,1.75,3320,478288,1.5,0,3,4,8,2260,1060,1933,1982,98022,47.2407,-121.953,2960,217800,2014,6,13.410546824147012,1,81,50–100 yrs,200.90361445783134
645000.0,3,2.0,1640,4218,1.0,0,0,4,7,910,730,1941,0,98103,47.6546,-122.344,1670,4000,2015,5,13.377007146164305,0,74,50–100 yrs,393.2926829268293
430000.0,4,2.75,1820,5400,1.0,0,0,4,7,1220,600,1988,0,98056,47.5204,-122.205,1630,5400,2014,11,12.971542813248437,0,26,20–50 yrs,236.26373626373626
413000.0,4,1.0,1410,6000,1.0,0,0,3,7,810,600,1925,0,98126,47.566,-122.373,1500,4800,2014,5,12.931205293247745,0,89,50–100 yrs,292.9078014184397
420000.0,3,1.0,1240,7300,1.0,0,0,3,7,1240,0,1968,0,98033,47.6775,-122.168,1240,8260,2014,12,12.948012371209098,0,46,20–50 yrs,338.7096774193548
495000.0,3,2.25,1780,8050,1.0,0,0,4,7,1230,550,1979,0,98052,47.6977,-122.126,1780,7200,2014,10,13.112315061750808,0,35,20–50 yrs,278.08988764044943
2187730.0,4,4.5,4240,13162,2.0,0,0,3,10,4240,0,2004,0,98039,47.6193,-122.229,3010,12163,2014,8,14.598375491638619,0,10,<20 yrs,515.9740566037735
965000.0,4,2.5,3570,17411,2.0,0,0,3,10,3570,0,1990,0,98075,47.5617,-122.03,3510,16153,2015,4,13.779884416590017,0,25,20–50 yrs,270.30812324929974
500000.0,4,2.5,1900,5001,1.0,0,0,3,8,1200,700,2008,0,98133,47.7289,-122.335,1950,4680,2014,12,13.122365377402328,0,6,<20 yrs,263.1578947368421
636100.0,3,1.0,1010,6000,1.5,0,0,3,7,1010,0,1919,1977,98119,47.6438,-122.357,1960,4000,2014,10,13.363112634745521,1,95,50–100 yrs,629.8019801980198
720000.0,4,2.5,2870,12648,2.0,0,0,4,9,2870,0,1986,0,98029,47.5632,-122.017,2560,12648,2014,6,13.487007879880162,0,28,20–50 yrs,250.87108013937282
298000.0,3,1.75,1620,12825,1.0,0,0,3,8,1340,280,1962,0,98003,47.3321,-122.323,2076,11200,2015,5,12.604852121186608,0,53,50–100 yrs,183.9506172839506
409000.0,2,1.75,1480,4000,1.0,0,0,4,6,740,740,1925,0,98117,47.6916,-122.38,1060,4000,2014,7,12.921472880009725,0,89,50–100 yrs,276.35135135135135
370000.0,4,2.5,2650,5706,2.0,0,0,3,9,2650,0,2005,0,98042,47.3515,-122.164,2760,5749,2014,12,12.821260987319457,0,9,<20 yrs,139.62264150943398
230000.0,5,1.0,1410,9000,1.0,0,0,5,7,1410,0,1967,0,98023,47.3054,-122.369,1200,8346,2014,7,12.345838935721968,0,47,20–50 yrs,163.12056737588654
290000.0,3,2.0,1360,6685,1.0,0,0,3,7,1360,0,1952,0,98155,47.7365,-122.324,1300,8138,2015,3,12.577639650232573,0,63,50–100 yrs,213.23529411764707
420000.0,4,2.25,2930,9840,1.0,0,0,4,8,1560,1370,1977,0,98023,47.3103,-122.382,2800,8374,2015,2,12.948012371209098,0,38,20–50 yrs,143.34470989761093
917000.0,4,2.5,3500,10891,2.0,0,2,3,10,3500,0,1995,0,98027,47.5533,-122.093,3820,13521,2014,7,13.728863841750549,0,19,<20 yrs,262.0
957000.0,5,3.25,3160,5000,2.0,0,2,3,10,2180,980,2005,0,98199,47.6464,-122.405,3160,5746,2014,6,13.771559715366624,0,9,<20 yrs,302.8481012658228
482000.0,3,2.25,1710,21485,2.0,0,0,3,7,1710,0,1989,0,98074,47.6198,-122.053,1680,21485,2014,7,13.085701467719382,0,25,20–50 yrs,281.87134502923976
488000.0,3,1.75,2180,14734,2.0,0,0,3,9,2180,0,1990,0,98045,47.4831,-121.767,2300,21618,2014,11,13.098072734013513,0,24,20–50 yrs,223.85321100917432
760369.0,5,2.5,2870,4712,2.0,0,0,3,9,2870,0,2014,0,98006,47.5463,-122.182,2870,6768,2014,10,13.541560435898608,0,0,,264.93693379790943
170000.0,2,1.0,1500,18540,1.0,0,0,3,8,1500,0,1950,0,98168,47.4727,-122.281,1700,9355,2014,6,12.04355959836804,0,64,50–100 yrs,113.33333333333333
625000.0,3,2.5,2120,10021,1.0,0,0,4,8,1230,890,1976,0,98006,47.5621,-122.135,2690,10183,2015,4,13.345508528717259,0,39,20–50 yrs,294.811320754717
357000.0,3,1.5,1590,6750,1.0,0,0,3,7,1080,510,1976,0,98034,47.73,-122.191,1590,7400,2014,12,12.785493861878301,0,38,20–50 yrs,224.52830188679246
583000.0,3,2.25,1830,8276,1.0,0,0,3,8,1350,480,1989,0,98074,47.6336,-122.025,1920,8276,2015,4,13.275944180597024,0,26,20–50 yrs,318.57923497267757
173250.0,3,2.0,1210,9097,1.0,0,0,4,7,1210,0,1954,0,98168,47.4849,-122.303,1360,10125,2014,8,12.062496689041264,0,60,50–100 yrs,143.1818181818182
414050.0,4,2.0,1590,10331,1.5,0,0,4,7,1590,0,1956,0,98133,47.7273,-122.332,1400,9434,2014,7,12.93374443362618,0,58,50–100 yrs,260.40880503144655
400000.0,3,1.75,1050,6150,1.5,0,0,4,6,950,100,1928,0,98116,47.5715,-122.394,1360,6150,2014,6,12.899222326086994,0,86,50–100 yrs,380.95238095238096
537000.0,3,2.0,1550,27003,1.5,0,0,3,8,1550,0,1982,0,98074,47.606,-122.056,2400,27003,2015,3,13.19375523568666,0,33,20–50 yrs,346.4516129032258
465000.0,4,2.25,2070,7500,2.0,0,0,4,7,2070,0,1977,0,98034,47.727,-122.217,2080,7700,2014,6,13.049794835104816,0,37,20–50 yrs,224.63768115942028
425000.0,3,2.25,1740,9682,1.0,0,0,5,8,1740,0,1969,0,98056,47.5138,-122.173,2100,9536,2014,8,12.959846800844963,0,45,20–50 yrs,244.2528735632184
445000.0,4,2.0,1700,21780,1.0,0,0,4,6,1080,620,1940,0,98052,47.6289,-122.108,2070,12054,2014,11,13.005831808336863,0,74,50–100 yrs,261.7647058823529
179950.0,2,1.0,1200,9000,1.0,0,0,3,6,1200,0,1958,0,98023,47.3277,-122.349,1040,9600,2014,12,12.10043987059093,0,56,50–100 yrs,149.95833333333334
275000.0,3,2.5,1710,7230,2.0,0,0,3,7,1710,0,1996,0,98003,47.2778,-122.298,1720,6537,2015,4,12.524530013005734,0,19,<20 yrs,160.8187134502924
190000.0,4,2.5,1840,13493,2.0,0,0,3,7,1840,0,1994,0,98001,47.2649,-122.242,1430,11463,2014,7,12.154784614286667,0,20,<20 yrs,103.26086956521739
385000.0,3,1.75,1900,5520,1.0,0,0,3,7,1280,620,1982,0,98118,47.5549,-122.292,1330,5196,2014,5,12.861001210669146,0,32,20–50 yrs,202.6315789473684
303000.0,4,1.0,2300,9583,1.0,0,0,3,6,1220,1080,1928,0,98024,47.5671,-121.89,1200,11325,2015,4,12.621491384816093,0,87,50–100 yrs,131.7391304347826
165000.0,3,1.0,970,7503,1.0,0,0,4,6,970,0,1967,0,98058,47.4688,-122.163,1230,9504,2015,1,12.013706813470414,0,48,20–50 yrs,170.10309278350516
600000.0,2,2.0,1270,5000,1.0,0,0,3,6,1270,0,1944,0,98107,47.6729,-122.363,2190,5000,2015,4,13.304686600863562,0,71,50–100 yrs,472.4409448818898
710000.0,3,2.25,3130,65775,2.0,0,0,4,8,3130,0,1978,0,98027,47.5462,-122.085,3130,72309,2014,7,13.47302165746721,0,36,20–50 yrs,226.8370607028754
875000.0,5,3.25,4230,21455,2.0,0,0,3,10,2720,1510,1990,0,98074,47.6375,-122.015,3280,22393,2015,3,13.681980308196241,0,25,20–50 yrs,206.85579196217495
269950.0,3,2.5,1480,9743,2.0,0,0,4,7,1480,0,1996,0,98010,47.3293,-122.001,1810,9601,2014,9,12.505995740029274,0,18,<20 yrs,182.39864864864865
838000.0,4,2.5,3310,42998,2.0,0,0,3,9,3310,0,2001,0,98052,47.7232,-122.131,3350,42847,2014,5,13.63877457278093,0,13,<20 yrs,253.17220543806647
670500.0,4,2.0,1590,6750,1.0,0,0,3,7,1590,0,1951,0,98102,47.6406,-122.317,2370,4500,2014,5,13.415780473127068,0,63,50–100 yrs,421.6981132075472
420000.0,4,1.5,1690,9391,1.0,0,0,3,7,1290,400,1960,0,98155,47.7438,-122.329,1780,9390,2015,2,12.948012371209098,0,55,50–100 yrs,248.5207100591716
370000.0,3,1.5,1690,161913,1.0,0,0,2,7,1430,260,1952,0,98030,47.356,-122.189,1930,12548,2014,9,12.821260987319457,0,62,50–100 yrs,218.93491124260356
360000.0,3,1.75,1500,7200,1.0,0,0,3,7,1500,0,1957,0,98133,47.7748,-122.337,1650,7392,2014,6,12.793862088206213,0,57,50–100 yrs,240.0
562500.0,4,2.5,2320,8721,2.0,0,0,3,8,2320,0,1991,0,98034,47.7326,-122.226,2260,8268,2014,10,13.24014819083691,0,23,20–50 yrs,242.45689655172413
360500.0,3,2.5,3300,11525,1.0,0,0,5,8,1650,1650,1961,0,98198,47.4113,-122.315,1950,9680,2014,8,12.795250009628397,0,53,50–100 yrs,109.24242424242425
389999.0,3,2.25,1445,1471,2.0,0,0,3,7,1300,145,2003,0,98027,47.5342,-122.072,1410,1399,2014,5,12.873902018105829,0,11,<20 yrs,269.89550173010383
450000.0,4,3.0,1890,13140,1.0,0,0,4,7,1270,620,1967,0,98027,47.5221,-122.044,1900,11160,2014,8,13.017005083966255,0,47,20–50 yrs,238.0952380952381
247500.0,4,2.0,1760,8400,1.0,0,0,3,7,1060,700,1962,0,98003,47.3258,-122.323,1280,8415,2015,3,12.419169901386761,0,53,50–100 yrs,140.625
208000.0,3,1.0,1050,6240,1.0,0,0,5,5,1050,0,1948,0,98146,47.4933,-122.338,1410,6240,2015,2,12.245298166364206,0,67,50–100 yrs,198.0952380952381
455000.0,3,2.5,1980,7309,2.0,0,0,3,7,1980,0,1993,0,98034,47.7257,-122.172,2060,9681,2014,12,13.02805489573287,0,21,20–50 yrs,229.7979797979798
379400.0,4,1.75,2120,7680,1.0,0,0,4,7,1060,1060,1950,0,98177,47.7172,-122.361,1530,7680,2014,11,12.84634897222022,0,64,50–100 yrs,178.96226415094338
190000.0,3,1.5,760,40039,1.0,0,0,3,6,760,0,1906,0,98065,47.5295,-121.829,980,6000,2014,12,12.154784614286667,0,108,>100 yrs,250.0
326188.0,3,1.0,1300,8800,1.0,0,0,3,7,1300,0,1977,0,98053,47.64,-121.966,1600,12210,2014,8,12.6952322469573,0,37,20–50 yrs,250.91384615384615
168000.0,2,2.5,1160,2174,2.0,0,0,3,7,1160,0,1998,0,98106,47.5264,-122.366,1380,1919,2014,5,12.031725210748633,0,16,<20 yrs,144.82758620689654
314000.0,4,2.5,2340,8990,2.0,0,0,3,8,2340,0,2003,0,98038,47.3781,-122.03,2980,6718,2014,5,12.657151449598695,0,11,<20 yrs,134.18803418803418
630000.0,4,2.75,2710,37277,2.0,0,0,3,9,2710,0,2000,0,98027,47.4634,-121.987,2390,39299,2014,5,13.353476685668044,0,14,<20 yrs,232.47232472324723
550000.0,3,1.75,1440,8957,1.0,0,0,4,7,1440,0,1957,0,98008,47.6008,-122.118,1340,8780,2015,3,13.217675375388819,0,58,50–100 yrs,381.94444444444446
530000.0,4,2.25,1980,15086,2.0,0,0,3,8,1980,0,1981,0,98074,47.647,-122.064,2100,10927,2014,6,13.180634172318978,0,33,20–50 yrs,267.67676767676767
637500.0,3,1.75,1680,10685,1.0,0,0,4,7,1680,0,1966,0,98033,47.6556,-122.193,3340,10390,2015,2,13.36531112464094,0,49,20–50 yrs,379.4642857142857
400000.0,3,2.5,1390,2815,2.0,0,0,3,8,1390,0,1999,0,98126,47.566,-122.366,1390,3700,2015,4,12.899222326086994,0,16,<20 yrs,287.76978417266184
700000.0,5,2.75,3100,9825,2.0,0,2,4,8,3100,0,1950,1982,98125,47.7188,-122.281,2120,8400,2014,6,13.45883704259595,1,64,50–100 yrs,225.80645161290323
272000.0,3,2.5,1680,8512,2.0,0,0,3,7,1680,0,1991,0,98022,47.1952,-121.986,1580,8512,2014,11,12.513561021741964,0,23,20–50 yrs,161.9047619047619
600000.0,4,2.5,2710,6474,2.0,0,0,3,8,2710,0,2004,0,98065,47.5383,-121.878,2870,6968,2015,4,13.304686600863562,0,11,<20 yrs,221.4022140221402
450600.0,2,1.0,840,7020,1.5,0,0,4,7,840,0,1943,0,98136,47.5513,-122.394,1310,7072,2015,4,13.018337526241023,0,72,50–100 yrs,536.4285714285714
550000.0,3,2.25,2090,8095,2.0,0,2,3,10,2090,0,1988,0,98136,47.5287,-122.385,1940,5635,2014,10,13.217675375388819,0,26,20–50 yrs,263.1578947368421
225000.0,3,1.0,1120,8407,1.0,0,0,5,6,1120,0,1987,0,98022,47.2051,-122.006,1250,8658,2015,1,12.323860125621126,0,28,20–50 yrs,200.89285714285714
132825.0,3,1.5,1210,5200,1.0,0,0,5,6,1210,0,1969,0,98042,47.3615,-122.087,1120,5200,2015,2,11.796795279993985,0,46,20–50 yrs,109.77272727272727
219950.0,3,1.5,1210,5200,1.0,0,0,5,6,1210,0,1969,0,98042,47.3615,-122.087,1120,5200,2015,4,12.301160073254369,0,46,20–50 yrs,181.77685950413223
580000.0,5,2.0,1940,6000,1.0,0,0,5,7,970,970,1945,0,98115,47.6875,-122.287,1700,6000,2014,5,13.270785106659046,0,69,50–100 yrs,298.96907216494844
568000.0,3,1.75,1930,213008,1.0,0,2,3,7,1300,630,1980,0,98053,47.6751,-121.993,2860,208652,2014,7,13.249878458265119,0,34,20–50 yrs,294.30051813471505
406000.0,3,1.75,1270,6017,1.0,0,0,4,7,1030,240,1990,0,98028,47.737,-122.225,1630,7381,2015,4,12.914110901635024,0,25,20–50 yrs,319.68503937007875
469000.0,3,1.75,1680,2400,1.5,0,0,3,7,1170,510,1929,0,98117,47.6849,-122.367,1080,4560,2014,7,13.058360179622305,0,85,50–100 yrs,279.1666666666667
415000.0,3,2.5,2090,6045,2.0,0,0,3,8,2090,0,2000,0,98056,47.4947,-122.174,2040,6392,2014,6,12.936036208848487,0,14,<20 yrs,198.5645933014354
390000.0,3,1.5,1000,13991,1.0,0,0,4,7,1000,0,1956,0,98006,47.5643,-122.138,1520,11465,2014,12,12.873904582205107,0,58,50–100 yrs,390.0
251000.0,3,1.75,1350,10125,1.0,0,0,3,8,1350,0,1967,0,98003,47.3334,-122.298,1520,9720,2015,4,12.433212202169729,0,48,20–50 yrs,185.92592592592592
750000.0,3,2.5,3280,6750,2.0,0,1,3,9,2440,840,2001,0,98126,47.5219,-122.38,1770,6387,2015,3,13.527829818844937,0,14,<20 yrs,228.65853658536585
845000.0,4,2.5,2390,5071,2.0,0,0,3,9,1760,630,1988,0,98122,47.6144,-122.283,1940,5071,2015,4,13.647093089770562,0,27,20–50 yrs,353.55648535564853
350000.0,3,1.5,1860,17640,1.0,0,0,4,7,1860,0,1966,0,98059,47.484,-122.111,1860,17820,2014,10,12.765691290604371,0,48,20–50 yrs,188.1720430107527
322000.0,3,1.0,1380,5864,1.0,0,0,3,7,790,590,1944,0,98133,47.7049,-122.339,1509,5864,2015,2,12.682309930111785,0,71,50–100 yrs,233.33333333333334
664500.0,4,2.25,3070,9210,2.0,0,0,3,8,2740,330,2010,0,98011,47.7638,-122.196,2580,9660,2015,5,13.406791662025201,0,5,<20 yrs,216.44951140065146
988000.0,3,1.75,2190,3800,1.5,0,2,4,8,2190,0,1923,0,98109,47.643,-122.355,2190,3880,2015,1,13.803438988875241,0,92,50–100 yrs,451.1415525114155
625000.0,2,1.75,1990,4000,1.0,0,0,5,7,1090,900,1952,0,98103,47.6889,-122.342,1270,5700,2014,7,13.345508528717259,0,62,50–100 yrs,314.07035175879395
675000.0,2,1.0,930,36478,1.0,0,2,3,6,930,0,1951,0,98006,47.5699,-122.164,2800,11141,2014,5,13.42246945133505,0,63,50–100 yrs,725.8064516129032
503000.0,3,1.75,2070,9827,1.0,0,0,4,7,1420,650,1967,0,98027,47.522,-122.05,2150,9827,2015,4,13.12834743715147,0,48,20–50 yrs,242.9951690821256
431000.0,4,2.25,2170,10500,1.0,0,2,4,8,1270,900,1960,0,98166,47.4394,-122.338,2080,11019,2014,5,12.973865689268807,0,54,50–100 yrs,198.61751152073734
250000.0,3,1.75,1910,10230,1.0,0,0,4,7,1290,620,1964,0,98031,47.4185,-122.207,1590,10800,2014,11,12.429220196836383,0,50,20–50 yrs,130.89005235602093
268500.0,4,2.5,2100,4237,2.0,0,0,3,8,2100,0,2006,0,98031,47.3901,-122.174,2100,4575,2014,6,12.500609917318906,0,8,<20 yrs,127.85714285714286
1070000.0,6,3.25,3560,21400,2.0,0,4,4,9,3560,0,1952,0,98177,47.7602,-122.372,3560,24338,2015,3,13.883170141017091,0,63,50–100 yrs,300.561797752809
295000.0,4,2.5,2290,4539,2.0,0,0,3,7,2290,0,2001,0,98058,47.4753,-122.172,1710,7200,2014,5,12.59473402514672,0,13,<20 yrs,128.82096069868996
780000.0,3,2.25,2130,11782,1.0,0,0,4,8,1590,540,1977,0,98040,47.5423,-122.215,2700,11782,2014,7,13.567050480716235,0,37,20–50 yrs,366.19718309859155
354000.0,3,2.5,2160,15817,2.0,0,0,3,8,2160,0,1999,0,98031,47.4166,-122.183,1990,15817,2015,4,12.777055016970678,0,16,<20 yrs,163.88888888888889
305000.0,2,1.0,860,7250,1.0,0,0,3,6,860,0,1949,0,98133,47.7206,-122.35,1270,7250,2014,8,12.628070334272698,0,65,50–100 yrs,354.6511627906977
733000.0,5,2.75,2880,4425,2.0,0,0,3,8,2880,0,2005,0,98052,47.7048,-122.109,2940,6581,2015,4,13.504902345124338,0,10,<20 yrs,254.51388888888889
640000.0,4,2.75,2100,11894,1.0,0,0,4,8,1720,380,1968,0,98004,47.6006,-122.194,2390,9450,2014,9,13.369225017834633,0,46,20–50 yrs,304.76190476190476
840000.0,4,2.5,2360,9600,1.0,0,2,3,8,1630,730,1973,0,98040,47.5889,-122.249,2140,6300,2015,4,13.641158361294979,0,42,20–50 yrs,355.93220338983053
1475000.0,5,3.25,3680,10300,1.5,0,0,4,10,3680,0,1927,0,98105,47.6548,-122.28,2690,7200,2014,12,14.204169225721929,0,87,50–100 yrs,400.8152173913044
525000.0,3,1.0,1560,8100,1.0,0,0,4,8,1140,420,1952,0,98177,47.7261,-122.364,2130,8100,2015,3,13.171155446333852,0,63,50–100 yrs,336.53846153846155
625000.0,4,2.75,1680,11180,1.0,0,0,4,7,1680,0,1966,0,98052,47.6557,-122.127,2400,9627,2014,5,13.345508528717259,0,48,20–50 yrs,372.0238095238095
350000.0,3,2.0,1380,3600,3.0,0,0,3,8,1380,0,2015,0,98122,47.6074,-122.305,1480,3600,2014,6,12.765691290604371,0,0,,253.6231884057971
650000.0,4,2.75,2610,4160,3.0,0,0,5,8,1910,700,1910,0,98103,47.6901,-122.357,1470,4140,2014,6,13.384729180332174,0,104,>100 yrs,249.04214559386972
435000.0,2,1.0,870,4000,1.0,0,2,3,7,870,0,1950,0,98126,47.5682,-122.374,1690,4000,2014,10,12.983103608918753,0,64,50–100 yrs,500.0
660000.0,3,1.0,1210,9622,1.0,0,1,3,8,1210,0,1955,2009,98006,47.5728,-122.179,1580,9714,2014,6,13.399996629152975,1,59,50–100 yrs,545.4545454545455
350000.0,3,1.0,1150,12877,1.0,0,0,4,6,1150,0,1970,0,98053,47.6614,-122.056,1490,12150,2015,3,12.765691290604371,0,45,20–50 yrs,304.3478260869565
435000.0,3,2.5,3110,6000,1.0,0,2,3,8,1560,1550,1967,0,98106,47.5331,-122.353,2060,6000,2015,3,12.983103608918753,0,48,20–50 yrs,139.87138263665594
375900.0,6,1.5,2550,33740,1.0,0,0,4,8,1750,800,1958,0,98023,47.3222,-122.362,2010,28200,2014,6,12.83708108983072,0,56,50–100 yrs,147.41176470588235
272000.0,3,3.0,2430,10500,1.0,0,0,4,8,2150,280,1983,0,98003,47.2579,-122.312,1670,9800,2014,11,12.513561021741964,0,31,20–50 yrs,111.93415637860082
233000.0,3,1.75,1460,7800,1.0,0,0,2,7,1040,420,1979,0,98023,47.3035,-122.382,1310,7865,2015,1,12.358798024384122,0,36,20–50 yrs,159.58904109589042
500000.0,4,1.5,1330,5750,1.5,0,2,3,7,1330,0,1915,0,98116,47.5681,-122.384,1360,5750,2014,9,13.122365377402328,0,99,50–100 yrs,375.9398496240602
540000.0,4,1.75,2040,9322,1.0,0,0,3,8,1440,600,1977,0,98155,47.7611,-122.298,1910,10026,2015,4,13.199326270390594,0,38,20–50 yrs,264.70588235294116
